Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
4,14,0,0,13,288,0.0125,0.0375,0,0,Mar,1,1,4,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,1,1,Returning_Visitor,TRUE,FALSE
0,0,2,31,3,47,0.04,0.08,0,0,Mar,1,1,6,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,63,0,0.05,0,0,Mar,1,1,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,1476.3,0.007692308,0.012820513,0,0,Mar,2,2,3,8,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,685,0,0.022222222,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE,FALSE
5,102.5333333,0,0,74,2396.690316,0.002699055,0.020349845,15.03328131,0,Mar,2,5,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,451.8333333,0.028571429,0.076190476,0,0,Mar,3,2,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,25,1512.52381,0,0.024,0,0,Mar,2,2,3,11,Returning_Visitor,FALSE,FALSE
1,85,0,0,14,306.5,0,0.004444444,0,0,Mar,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,62,0.12,0.14,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
6,197.8,0,0,48,3332.293511,0,0.007847222,11.45469444,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
1,63,1,0,22,2815.416667,0,0.0125,0,0,Mar,2,2,3,2,Returning_Visitor,FALSE,FALSE
3,31.5,0,0,13,956.5,0,0.04,0,0,Mar,2,2,1,13,Returning_Visitor,FALSE,FALSE
7,81.25,0,0,37,1500.422543,0.014634146,0.015338753,39.03580426,0,Mar,2,4,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,20,2271,0,0.025,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
2,120,0,0,8,588.1666667,0,0.007407407,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,FALSE
4,149.25,0,0,27,1212.809524,0,0.020967742,14.89210837,0,Mar,2,2,7,2,Returning_Visitor,FALSE,TRUE
5,172.2,0,0,23,792.7222222,0,0.010714286,261.4912857,0,Mar,2,2,1,8,New_Visitor,FALSE,TRUE
5,523.9166667,2,21,25,439.5238095,0,0.023333333,0,0,Mar,2,2,7,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,5,0,0.1,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
1,19,0,0,22,525.2666667,0,0.007709751,0,0,Mar,3,2,7,1,Returning_Visitor,FALSE,FALSE
11,377.8333333,0,0,40,1337.842794,0.008695652,0.022304507,0,0,Mar,3,2,3,3,Returning_Visitor,TRUE,FALSE
4,129.4166667,3,62,43,1770.625,0.004255319,0.015153664,0,0,Mar,2,5,6,2,Returning_Visitor,FALSE,FALSE
9,298.6666667,0,0,27,1084.5,0,0.010784314,22.96411765,0,Mar,2,2,1,8,New_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,7,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,93,4261.842857,0.002930403,0.021080839,0,0,Mar,3,3,8,1,Returning_Visitor,FALSE,FALSE
3,59,0,0,29,527.2083333,0,0.011330049,0,0,Mar,2,4,1,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,0,0.2,0.2,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,110,0.057142857,0.142857143,0,0,Mar,3,2,8,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,1733.666667,0,0.026666667,0,0,Mar,2,2,7,2,Returning_Visitor,FALSE,FALSE
1,5,0,0,12,306,0,0.02,0,0,Mar,2,2,6,8,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,62,0,0.05,0,0,Mar,1,1,2,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,5,0,0.1,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,198.5221501,0.001230769,0.06797235,0,0,Mar,1,1,9,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,17,504,0,0.02125,33.32796813,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
24,876.2333333,5,625.5,34,1588.666667,0,0.013800705,0,0,Mar,2,2,5,2,Returning_Visitor,FALSE,FALSE
1,95.5,0,0,7,381.5,0,0.025,0,0,Mar,1,1,3,2,Returning_Visitor,TRUE,FALSE
6,129.75,0,0,42,1173.07,0,0.005319149,18.95323404,0,Mar,2,2,3,8,New_Visitor,TRUE,TRUE
6,408.2,0,0,33,878.6238095,0,0.02045045,19.3654955,0,Mar,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,1,0,35,1928,0.008333333,0.023611111,0,0,Mar,2,5,8,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,83,0.04,0.06,0,0,Mar,2,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,1,3,Returning_Visitor,TRUE,FALSE
2,24.42857143,7,278.1666667,76,2735.728571,0.002439024,0.024843206,8.631719512,0,Mar,2,5,2,7,Returning_Visitor,FALSE,TRUE
4,52.33333333,1,239,14,337.5,0,0.011764706,0,0,Mar,2,5,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,1,3,Returning_Visitor,FALSE,FALSE
10,382.8333333,4,319.3,72,4163.797619,0.000297619,0.010912698,12.0921619,0,Mar,2,2,6,2,Returning_Visitor,FALSE,TRUE
0,0,1,65,15,1728.321429,0.014285714,0.016428571,0,0,Mar,1,1,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,255,0,0.008333333,0,0,Mar,1,2,8,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,13,449.6,0,0.015384615,0,0,Mar,3,2,1,10,Returning_Visitor,FALSE,FALSE
1,27.5,0,0,11,243.6666667,0,0.018181818,0,0,Mar,3,2,1,3,Returning_Visitor,FALSE,FALSE
6,475,0,0,33,2760.716667,0.038596491,0.056282051,0,0,Mar,4,2,1,13,Returning_Visitor,FALSE,FALSE
2,6,0,0,42,1503.25,0.001550388,0.031007752,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
2,210,0,0,10,591.1666667,0.02,0.016,0,0,Mar,3,2,1,2,Returning_Visitor,FALSE,FALSE
2,31.5,0,0,12,402.5,0,0.0025,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE,FALSE
5,46,1,17,33,1540.583333,0,0.01547619,10.84440741,0,Mar,2,2,2,2,Returning_Visitor,TRUE,FALSE
9,546,0,0,28,1561.083333,0.01,0.03,3.810575284,0,Mar,2,2,7,10,Returning_Visitor,FALSE,TRUE
1,47.5,0,0,15,1330.3,0,0.005128205,0,0,Mar,2,4,2,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,42,0,0.05,0,0,Mar,2,2,6,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,360.75,0,0.04,0,0,Mar,2,4,3,1,Returning_Visitor,FALSE,FALSE
3,48.33333333,0,0,15,245.5,0.014285714,0.028571429,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,7,0,0.05,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
3,28.5,0,0,15,608.4166667,0,0.035294118,0,0,Mar,2,5,1,3,Returning_Visitor,FALSE,FALSE
